Age,Gender,Height,Weight,BMI,Activity Level,Sleep Hours,Water Intake,Goal,Diet Type
40,Male,1.6845091325400212,84.99577987132628,29.953710178113404,High,4.766835933546189,2.6469245309442284,Weight Loss,Weight Loss
49,Female,1.7012178065158001,83.33417893204279,28.794087576299514,Medium,5.500830662076639,2.8781585866905677,Weight Gain,Weight Loss
27,Male,1.5730523233544036,66.59057523011441,26.910788901170463,Medium,5.1970826296478165,2.9526217760583324,Weight Gain,Weight Gain
28,Male,1.4308991397307667,71.80119329500457,35.068211476583166,Low,7.784961536815212,1.9074141176880204,Weight Loss,Weight Loss
55,Male,1.621926410713725,64.98116211567508,24.70160555889761,High,6.266310667946564,1.4563242600070612,Weight Gain,Bodybuilding
23,Male,1.8027233439920003,91.22959092403781,28.072271941935202,High,6.63225647591654,1.8950143130925223,Bodybuilding,Bodybuilding
58,Male,1.8420537556021102,31.70398850368519,9.34349381011003,High,6.092511843974291,3.1465867516270696,Bodybuilding,Bodybuilding
64,Female,1.4997636141225141,58.22624612024517,25.886489900285728,Low,6.7417554869938785,2.0587459429804977,Weight Gain,Weight Gain
51,Male,1.8286677327784349,76.38550205768624,22.842379047873496,High,7.993822280045565,1.204313028287376,Weight Gain,Bodybuilding
53,Male,1.6407676145356136,82.66745852624868,30.707215404715864,High,9.319440428091418,1.0,Weight Loss,Weight Loss
54,Female,1.5573599974433465,89.03542250108978,36.710034579218615,High,8.339602775301898,2.4958464761831123,Bodybuilding,Bodybuilding
34,Female,1.805922670923626,70.00147151239393,21.4639115233859,Low,7.045525596291771,3.3245332226663136,Weight Loss,Weight Loss
57,Male,1.64945561745578,61.149852034738416,22.47574736784736,Very High,6.553241888639086,1.9099954815255522,Maintain,Balanced
57,Female,1.961553516273914,69.59166826975263,18.086599629844752,Low,8.812716150274419,2.384198191192767,Maintain,Health & Wellness
29,Male,1.6326757376408474,84.5270504639375,31.70997041059194,Medium,5.588787661784805,1.928011860721017,Weight Loss,Weight Loss
38,Female,1.6723645032540697,60.78121313281154,21.73238960446393,Very High,6.975466011259531,2.1795849333705446,Weight Gain,Bodybuilding
57,Male,1.602350801782571,69.08250574926622,26.90623170404089,High,5.252668425478722,2.1238120915700915,Weight Loss,Weight Loss
36,Female,1.7149900523520691,65.50406270399426,22.271272210466176,High,8.753598053335239,1.7167450885902191,Weight Loss,Weight Loss
20,Male,1.7797064971470515,88.70462972526337,28.005898826099795,High,9.083916480296615,3.477805207837107,Weight Loss,Weight Gain
35,Female,1.5269724476179483,52.57270952218818,22.547477327761012,High,5.056377111261918,2.8975212194017796,Weight Loss,Weight Loss
36,Male,1.7655798670162999,32.13599085858999,10.309009963843089,Low,4.946873947472199,1.5519120601345051,Maintain,Health & Wellness
64,Male,1.6591337531257406,68.14996269981415,24.757274113779374,Medium,6.241469688916334,1.9807842167549876,Bodybuilding,Bodybuilding
23,Male,1.6139091418678246,79.30377142289552,30.44638102791279,Medium,7.837307540587664,2.2393933304932423,Weight Loss,Weight Loss
33,Female,1.5598771728329623,62.34002116294889,25.620413811188392,Medium,5.791954417840346,2.549060721478181,Maintain,Balanced
25,Female,1.7978623500357145,42.46136082879903,13.136541227636279,Medium,5.870783959462277,2.6772073140743333,Weight Gain,Weight Gain
35,Male,1.7286687679854649,79.74143589127662,26.684586682709398,High,7.929887322105451,2.1983860537345903,Maintain,Balanced
60,Male,1.6417921256865922,63.33123592546302,23.495334192317365,Medium,7.372234922333745,2.3406071710038576,Weight Loss,Weight Loss
56,Male,1.777945900070705,73.38006215759064,23.213519535548087,High,6.852450965911868,2.7096508008241433,Weight Loss,Weight Loss
29,Male,1.7529826143617122,65.58207744786387,21.34174625171454,High,7.067398496337514,2.0940220913293275,Weight Gain,Bodybuilding
62,Female,1.7867847404401376,36.84115345629627,11.539546707422016,High,7.382571104219579,3.515443778580372,Weight Loss,Weight Loss
27,Female,1.8640598896306653,74.86922895230514,21.546842518421,Low,8.208445377946994,3.2665111695557503,Bodybuilding,Bodybuilding
24,Female,1.7217518385011301,78.53583131275123,26.4927312784307,Very High,8.250757818086482,2.3321912043671444,Bodybuilding,Bodybuilding
63,Male,1.893237577181733,67.07699413156502,18.713859349593623,Low,6.195175457011107,3.4454089409855095,Weight Loss,Weight Loss
18,Male,1.842757960565464,53.08796567479324,15.633617841019397,Medium,6.813861695521445,2.8668589439476535,Weight Gain,Weight Gain
53,Female,1.7783441420628596,97.58635667076791,30.857269021560843,Low,6.078210421677922,2.810733090709182,Weight Loss,Weight Loss
38,Female,1.53087694225149,75.85666182425346,32.36779861614124,High,7.609176588691518,3.6565318578038424,Bodybuilding,Bodybuilding
54,Female,1.7109792080769863,49.50293108215824,16.909916005625497,High,5.486407254753862,3.178584276514464,Weight Loss,Weight Loss
41,Female,1.724632559780962,104.50086474524281,35.13392923708057,Medium,5.280894800421854,3.3078095912529273,Weight Gain,Weight Loss
42,Male,1.721557115552677,60.82452558118986,20.522764364498656,Very High,6.279586126198695,1.5410844711377472,Weight Loss,Weight Loss
24,Male,1.6890192532827673,89.98096015108345,31.541433165254787,Low,4.0,2.4456964060574315,Maintain,Health & Wellness
59,Male,1.7646049912901505,79.82634757865219,25.636058392196155,Medium,4.0,1.9025102432169327,Weight Loss,Weight Loss
34,Female,1.7779155846741999,75.32600216481885,23.829923310528155,Medium,7.5388427325754295,1.3708803552509048,Weight Gain,Weight Gain
46,Male,1.5327828712252,90.85566714952093,38.671475666794,High,7.669085310939683,1.1676192792300817,Weight Loss,Health & Wellness
47,Female,1.8354840236083703,42.653862386824,12.66068332385365,Medium,5.484024862504821,3.0711648762377073,General Health,Health & Wellness
24,Female,1.5523548068752628,78.59325627131817,32.613942502201255,Low,6.713124309926521,2.659004541917262,Bodybuilding,Bodybuilding
50,Female,1.6594100912379033,64.93404219872777,23.58115024197979,Medium,9.176171095393965,1.3303136211979083,Weight Loss,Weight Gain
24,Female,1.6112422339834873,106.10270096559914,40.87001200488387,Medium,6.700450402119996,2.47450860656005,Weight Gain,Weight Loss
41,Female,1.6278236243122493,41.05783492199847,15.494634998998688,Low,8.818044552804212,2.071980952337027,Weight Gain,Weight Gain
28,Male,1.808653303315038,74.68273974629373,22.830193368079755,Low,5.901973036794864,1.662172811404559,Weight Loss,Weight Loss
26,Male,1.712161980433785,75.74267735891515,25.837527651650372,Medium,7.174273440154651,3.0697005852363004,Weight Loss,Weight Loss
29,Male,1.7682599131262002,61.007724284902324,19.51158823616474,High,7.630369294200106,2.2870821717480014,Maintain,Balanced
52,Female,1.7632015838447281,66.11478052740563,21.266431719215554,Medium,6.1672654345322275,3.245874488767991,Bodybuilding,Bodybuilding
21,Male,1.5084954386890042,63.05847617064224,27.711208693628144,Medium,6.451254857691058,2.054558487100664,Maintain,Weight Gain
53,Female,1.6442258436513424,55.422450958818864,20.500421363691764,Low,6.6611788466722786,1.0,Maintain,Health & Wellness
45,Male,1.7748572481736127,56.03147720297498,17.787102810560363,Medium,5.6927227877247155,2.5640117263850253,Maintain,Weight Gain
30,Female,1.7656837983123272,67.59241290626554,21.680639397502507,Medium,7.219961830994401,2.735587247831354,Weight Gain,Weight Gain
40,Female,1.5243323936594129,80.12857643080596,34.48482839914594,Low,8.718531978320204,2.3639441004203534,Weight Loss,Weight Loss
36,Male,1.8030027125178925,60.16641657342802,18.50808076988527,Low,8.67219668779769,2.6884770723140132,Weight Loss,Weight Loss
59,Female,1.7616055945918616,34.924119228372454,11.254030826895049,Low,9.848571480037092,2.1035071732061206,Weight Gain,Weight Gain
54,Male,1.6037207696538314,68.58631473549421,26.667356118427925,High,6.280185436451698,2.3279338371817397,Weight Loss,Weight Loss
56,Male,1.740862827825436,74.25603626281489,24.502063392025512,Medium,6.143563169807155,2.5430981546804703,Maintain,Balanced
41,Male,1.677088823489715,66.34487759244016,23.588225326462094,Medium,7.848077346642127,3.1852958409458485,Weight Gain,Weight Gain
33,Female,1.7491965391627293,70.63976390055693,23.08724013816349,Low,9.008238239339555,2.340694429034372,Maintain,Health & Wellness
50,Female,1.5199763898990564,83.82727872466961,36.28370972865029,High,8.561229723733172,1.86328538693347,Bodybuilding,Bodybuilding
29,Female,1.6647395137258398,68.97629830226276,24.88899198488484,Medium,7.934352388878371,2.081010323414038,Weight Loss,Weight Loss
51,Female,1.818071690240207,82.2478539181889,24.882990062686595,Low,5.741650281948851,2.3891540036481675,Weight Gain,Weight Gain
24,Male,1.7538819172170539,74.65441473436078,24.269162753613795,High,5.854236344508539,1.448987447142699,Weight Loss,Weight Loss
28,Female,1.7791640864714047,55.89812876218612,17.658965690627518,Medium,7.733917720184178,1.7267215177545698,General Health,Weight Loss
48,Male,1.6766458753791345,86.74193047586746,30.85648083744031,High,7.595633054109791,2.448928219393419,Maintain,Weight Loss
46,Male,1.7564345949640505,49.78280026967053,16.136723482700063,High,6.753495300787721,3.856843739335173,General Health,Health & Wellness
30,Female,1.6836910993579213,38.63519922509904,13.628822141419011,Very High,7.66619267453438,3.1036792510072972,Maintain,Weight Gain
48,Female,1.6075159854343037,71.49813386346514,27.668403847391776,High,7.112004174050926,2.404763427467004,Weight Loss,Weight Loss
19,Male,1.6747844878842175,78.9874651130174,28.16049711381362,Low,8.129955118768297,1.7268155995994054,Bodybuilding,Bodybuilding
56,Female,1.8454040044902769,77.95594528920341,22.891082193565996,Medium,6.133737701488965,1.337995609360275,Weight Gain,Weight Gain
32,Male,1.8132321359780603,51.8860309803069,15.78133124710387,Medium,4.8552012619924065,3.3538787966938464,Bodybuilding,Bodybuilding
28,Female,1.6007798110481306,72.18963861505075,28.17161022596602,Low,5.071379715321281,3.12954362735379,Maintain,Health & Wellness
51,Female,1.6582658629497598,45.08249278856475,16.394553790393218,Medium,5.909302455760557,2.949230502150818,Bodybuilding,Bodybuilding
56,Male,1.607576178243594,75.23805622744081,29.113501605054225,Medium,6.127466383397141,2.3160187949151694,Maintain,Weight Loss
21,Male,1.7179523173867133,71.33226388655733,24.16928463593452,Low,6.946633265490154,1.8692687957163092,General Health,Health & Wellness
28,Male,1.7997272823114567,78.15087821008399,24.127952112702193,Low,5.716866577409776,1.4912732935143727,Maintain,Health & Wellness
46,Female,1.9031793417292406,81.83430357669711,22.593107094090087,High,5.339777652812607,2.636168090514508,Weight Loss,Weight Loss
19,Female,1.557254780115439,77.99133274501278,32.16081134531296,High,4.694618119189386,1.3859469101137274,Weight Gain,Bodybuilding
33,Female,1.7858347345349648,50.03077816491019,15.687535670551133,Medium,7.272530083554265,2.790067243254455,General Health,Health & Wellness
56,Male,1.6992314372421014,62.35753437580446,21.596524493435496,Low,6.961932051625419,2.4827719643434905,Bodybuilding,Bodybuilding
30,Male,1.6632863025968714,52.913674419918316,19.126429264474336,High,7.284341748329401,2.470561590140242,Maintain,Weight Gain
54,Female,1.6064708185080496,31.890087780612284,12.356914242247981,Low,6.285057982063595,2.438011745849168,Weight Loss,Weight Loss
34,Male,1.8779860937099282,81.15731022013024,23.011392534407726,Medium,9.678964591424528,2.5716776591666415,Weight Loss,Weight Loss
38,Female,1.5371135771847027,79.55072728957934,33.66915656769068,Medium,5.228605554171349,3.4948594624016387,Bodybuilding,Bodybuilding
61,Male,1.6510244847051576,56.111557597603955,20.584735767698067,Low,7.085810690273559,2.489548035129957,Bodybuilding,Bodybuilding
36,Female,1.7367296906615415,58.22757446905364,19.304752659232598,Medium,4.0,2.380295326836125,Weight Gain,Weight Gain
24,Female,1.745328839227392,69.50548014950373,22.81731395203913,Very High,7.600244975579861,2.5441111115197588,General Health,Health & Wellness
55,Female,1.8246797819036233,61.7502404701434,18.546643891921775,Medium,5.840426092684977,2.212963607752531,Maintain,Balanced
25,Male,1.6119319431300059,86.5109832018939,33.29490994262978,Very High,4.985639643411983,1.5464683637469019,General Health,Weight Loss
30,Male,1.7624386894198145,64.21963171326502,20.67472657615902,Low,7.670508634926177,2.923901608379021,Weight Loss,Weight Loss
54,Female,1.693706548093425,57.34750799036201,19.99117023599757,High,5.172382597713489,1.0,Maintain,Bodybuilding
19,Female,1.7040217108675555,76.46889751221141,26.335076315441096,Medium,5.74145920924397,2.209422244198304,Bodybuilding,Bodybuilding
58,Female,1.654042276816727,56.360487627099744,20.60067878030119,Medium,8.454759339498057,1.9738603538607817,Bodybuilding,Bodybuilding
28,Female,1.7161866425322045,80.60020288970253,27.365733932692986,Low,7.224878482509455,1.3157250588892093,Maintain,Health & Wellness
41,Female,1.6857613671650633,69.1205615481894,24.32288374992938,High,6.4150686535905574,3.395345180572426,Maintain,Balanced
23,Female,1.6643745023793275,83.66261181366225,30.201555440465526,High,7.203993092366768,2.319374975543575,Bodybuilding,Bodybuilding
43,Male,1.6474797065339422,84.9691230746438,31.305524807158573,Medium,6.38084588989015,2.831074135634842,Weight Loss,Weight Loss
24,Male,1.7372495548831188,50.43762350254576,16.712068125141233,Medium,7.957771068251459,2.9211930828966777,Bodybuilding,Bodybuilding
56,Male,1.5669109301446604,70.98255660019831,28.910993585399083,High,6.7522190073300274,2.4750209994310213,Weight Gain,Bodybuilding
36,Male,1.6807651813534112,69.30509348221021,24.53302313147365,Very High,5.568422288853634,3.7676145302409556,Bodybuilding,Bodybuilding
23,Female,1.623228254663493,68.2775779238899,25.913073049453438,High,4.761176953794449,2.851268772810103,Bodybuilding,Bodybuilding
60,Female,1.6877090266481565,87.39393408058368,30.68217504880014,Medium,8.679569781035985,2.7855318931987374,Weight Loss,Weight Loss
46,Female,1.688979624958696,69.76510517430287,24.4562256211137,Low,4.87598850298483,3.2541333212336934,Bodybuilding,Bodybuilding
60,Male,1.7866852729131968,49.21466265461561,15.416947632349647,Low,8.114237765239094,2.4970601302716475,Weight Gain,Weight Gain
56,Male,1.7659015119394441,63.1110501448053,20.23822640004195,Low,5.6859345595980795,2.4367986350089095,Bodybuilding,Bodybuilding
19,Female,1.7291795835290447,59.49790348798391,19.898551551561862,Medium,6.002946194229531,3.1747739985061196,Weight Loss,Weight Loss
36,Male,1.7172731144418716,63.81575702264632,21.639597777032602,Medium,8.85665285440891,2.1626001510801345,Weight Loss,Weight Loss
21,Male,1.6809137581085407,69.77699738028431,24.695704130124373,Medium,5.976840472192629,2.0755564084953018,Maintain,Balanced
23,Female,1.6790653259356214,59.52845912123672,21.114920700791505,Very High,6.580437102693538,1.649859593567618,Weight Loss,Weight Loss
54,Female,1.525213584778098,79.18067201588433,34.03751562815024,High,8.734419841923227,1.8365970672064558,General Health,Health & Wellness
45,Female,1.773374929917506,92.79532664878357,29.506994498169735,Medium,7.905225141636995,2.599099524938054,Weight Loss,Weight Loss
47,Male,1.7266526140010028,72.64756861393515,24.367509434815474,Low,7.985794523852174,4.087305162149217,Maintain,Weight Loss
24,Female,1.8200374192269113,81.81859052869247,24.699681877063494,Low,5.755861670382183,1.900057626978755,Maintain,Health & Wellness
26,Female,1.644543709018741,55.078128161895506,20.365183648014394,High,5.678027156143706,2.6218349634791416,Weight Loss,Weight Loss
42,Female,1.8260369701008665,82.83098909325261,24.841265426320074,Medium,7.826211473131498,2.837390697177374,General Health,Health & Wellness
50,Male,1.680817833909192,90.55917934555987,32.05466064364665,Medium,6.998206326323442,1.9711487225561122,Bodybuilding,Balanced
18,Male,1.6426839779970683,88.36447901936558,32.746861182159044,Low,6.92188047577483,2.965901466140446,Bodybuilding,Bodybuilding
23,Female,1.8545444622358185,61.25487298894437,17.810091222988056,Medium,5.148361229584459,1.5798314344181814,Weight Loss,Weight Loss
35,Female,1.7363892880413825,88.58021451801133,29.379373588772847,Medium,5.946699124705615,1.7242745265852149,Weight Gain,Weight Loss
27,Male,1.8671007092361058,96.40085524861824,27.653200279639822,Medium,4.426962934986466,2.3610656228147966,Maintain,Weight Loss
45,Male,1.7170488402560338,61.58653040333,20.88913424302961,High,7.182383257733656,1.5646318486092425,Weight Loss,Weight Loss
28,Female,1.7807422703820595,80.51548032882532,25.39085073194705,Medium,7.633533791293619,1.3438271050824353,Bodybuilding,Bodybuilding
50,Male,1.8028704655738697,61.36532440403771,18.879652047923784,Medium,8.377436910334268,1.0546035917976293,Weight Gain,Weight Gain
18,Female,1.671862934890668,49.658155720619376,17.76598318966942,Low,4.828225166080548,2.1748833705217803,Bodybuilding,Balanced
30,Female,1.7346067097127134,66.7893352610933,22.197551747944406,Low,8.008996958171196,4.219377278077162,General Health,Health & Wellness
54,Male,1.7154217585889593,61.571515613989206,20.923677390081714,Medium,6.891112623824954,3.350608731440846,Weight Gain,Weight Gain
37,Female,1.783232308155823,67.95703354021025,21.370690997918697,Low,8.552659859761446,1.0690007860577748,Weight Loss,Weight Loss
18,Female,1.5934644457544713,31.252512082784705,12.308359607849352,Medium,4.295262142279144,1.5143652223101909,Weight Gain,Weight Gain
20,Male,1.760113282678136,75.76319678551931,24.45552837900386,High,9.35441818210658,2.1382779538510306,Weight Gain,Bodybuilding
35,Female,1.7920465877364298,66.51543534610946,20.71208626722864,Medium,6.677550887444609,2.626180756911118,Weight Gain,Weight Gain
58,Male,1.6317124960684177,81.25864327810777,30.51984249117988,Low,7.28997414791903,2.589532489843821,Weight Loss,Weight Loss
31,Female,1.6118553078219222,63.116994344118815,24.293730088433833,Very High,5.747075534745963,2.309664819908244,Weight Loss,Weight Loss
48,Female,1.5341725144356688,95.99343828134874,40.78431305841009,High,5.51556512740279,2.14567003462809,Weight Gain,Health & Wellness
44,Male,1.9078467810685769,63.44106562960402,17.429441941066134,Very High,7.748277248711536,1.2455372724322409,Weight Gain,Bodybuilding
34,Male,1.6268319155051234,71.68977732335203,27.087683329274885,Medium,6.489864286506774,1.8043215274936109,General Health,Health & Wellness
63,Male,1.8417952948709992,55.27040174552933,16.293331851834452,Medium,9.424387862336989,1.9416203976688227,Weight Loss,Weight Loss
46,Male,1.6792017835033775,71.4544984066055,25.341003053796744,Medium,6.557469772467294,1.0,General Health,Health & Wellness
53,Male,1.8098207726411013,74.03167310768968,22.60197692774392,High,8.24639518252279,1.7488088033576326,General Health,Health & Wellness
54,Male,1.7580940254074653,61.50696861225999,19.8994066536627,Low,6.664793811750857,3.5504445368631465,Weight Loss,Weight Loss
43,Female,1.9102148462445945,81.38505840189752,22.303871139247875,Medium,4.0,2.246976562601592,Weight Loss,Weight Loss
34,Male,1.8445818038877522,61.5704533854273,18.095746816655744,High,6.359950096800859,2.7634600810651637,Weight Loss,Balanced
39,Female,1.7213100190043218,87.01072556362381,29.3666628301825,High,8.11157542758427,3.80975007810398,Weight Gain,Balanced
42,Male,1.7309834737670855,49.44935951692755,16.503453268146803,Very High,7.216878822325403,3.6859519017589033,Weight Gain,Bodybuilding
19,Female,1.7679119879316592,69.01726586852666,22.081901546898823,Very High,6.235381466172879,1.562144508887564,Weight Gain,Bodybuilding
39,Female,1.968130465032817,109.41876090337252,28.247760639895205,High,7.328519621998633,2.7525255078175457,Maintain,Weight Loss
22,Male,1.7067734150038423,34.09645588772516,11.70462488969245,Medium,8.901956990206726,3.180843230084224,Maintain,Weight Gain
21,Female,1.5707320499290023,84.30964989597557,34.17221067101503,Medium,8.589555988261473,1.8697655814513343,Weight Gain,Weight Loss
53,Female,1.7244712729584253,74.74850412874339,25.135676470630113,Medium,4.812819124019078,2.864845329976512,Maintain,Balanced
23,Female,1.6359334189775387,65.3953382690049,24.43517996683799,Medium,7.037198353955778,2.4208689066323705,Weight Gain,Weight Gain
38,Male,1.7211277977537482,86.49194298893823,29.19775200922715,Medium,7.2466784948445735,2.9005094492885237,Weight Gain,Weight Loss
30,Male,1.8151152863267945,76.41376567008739,23.19333354533139,Low,5.351575890408819,2.682493264437626,Weight Gain,Weight Gain
54,Female,1.7504080992924194,65.56924761500433,21.400384282444257,Medium,5.81193376008208,3.2635211184429656,Weight Gain,Weight Gain
42,Male,1.6406796065066525,58.953917279526536,21.90105863689424,Very High,5.552400919393352,1.815163277924427,Bodybuilding,Bodybuilding
43,Male,1.6797105389988478,63.65439183760312,22.56105888043683,High,5.656235355821226,2.6966767678189973,Weight Loss,Weight Loss
56,Female,1.5933768259797318,66.30518012476104,26.11622888698313,High,4.69789714683067,3.8293971476447446,Bodybuilding,Bodybuilding
37,Female,1.8275633317255964,67.36357266972487,20.168808416585957,Low,6.709662805627093,2.933736038137329,General Health,Health & Wellness
50,Male,1.7820613295978862,58.07250919787279,18.28627720610295,High,8.041435992012591,3.1099195188152136,Weight Loss,Weight Loss
31,Male,1.5911657103610053,72.2447133432738,28.534827393739313,Medium,6.05556311856536,1.6216412902089574,Bodybuilding,Bodybuilding
53,Male,1.9521020697961202,60.22686108731767,15.804661012268419,Medium,9.450446578060482,1.0,Maintain,Weight Gain
34,Female,1.6783040791465844,72.04084653837897,25.576287622317366,Very High,8.924007211918118,2.421835389047194,Weight Loss,Weight Loss
38,Male,1.7295528837041863,98.67865830728459,32.98796646565902,Medium,6.527843843161223,3.3875798607833905,Weight Loss,Weight Loss
63,Male,1.666247632864305,82.81085504170518,29.826904106839574,Very High,6.609429665501123,2.204857212659358,General Health,Health & Wellness
33,Male,1.7420092250683779,69.41841468127464,22.87566828453351,Medium,8.893885884414438,2.2306534085119063,Maintain,Weight Gain
63,Female,1.709405467296925,52.280659501219695,17.891670032743622,Very High,5.935432631904607,1.8258473876576664,Maintain,Weight Gain
33,Female,1.5602386438171099,72.12737077868928,29.6290714216877,Medium,7.358036230777373,2.0407157874205533,General Health,Bodybuilding
37,Female,1.817350934207648,96.79309000136224,29.306689109257952,Medium,8.396534839120406,2.2774137434380592,Weight Gain,Weight Loss
46,Male,1.6171861737674267,54.879025886652485,20.9839070892985,Medium,6.232640313364405,3.3397416529653565,Weight Loss,Balanced
45,Male,1.7917110469640674,37.08205513605338,11.551219925759762,Medium,6.8740125089671755,3.604329107457316,Weight Gain,Weight Gain
25,Female,1.6768138637124896,74.7319163052814,26.578863496535973,Medium,5.110341723377276,1.9267891430500215,Weight Loss,Weight Loss
41,Male,1.7063324818134589,93.06002601477245,31.962140289749478,Medium,5.274554387685147,1.4562967768138626,General Health,Health & Wellness
20,Male,1.748211291171115,88.2198677566834,28.865465174089636,Medium,9.268342027151032,2.008058976140275,Maintain,Weight Loss
42,Male,1.7137268133764303,94.83085268154403,32.28988303555795,Very High,7.569918110656656,2.486979221676386,Maintain,Weight Loss
36,Female,1.7743822221722358,50.68230566816396,16.09763250913275,Medium,8.043425744409738,2.8356771506075016,Bodybuilding,Bodybuilding
50,Male,1.629180079833072,64.0222310745889,24.120850780835706,Medium,7.595448707281912,1.7107474471192563,Maintain,Balanced
19,Male,1.8036884877284134,75.53402460333206,23.21771942720123,High,7.181999013376895,4.500174370237438,Weight Loss,Weight Loss
32,Female,1.5969467134765711,35.359526897405374,13.865182671756433,Medium,6.21456324062458,2.2144464773840475,Weight Loss,Weight Loss
39,Male,1.6087165836900486,69.58502339603628,26.887888588310677,Low,9.627421820495774,2.5662294139150545,Maintain,Health & Wellness
27,Female,1.7579015109120066,62.022144339485735,20.070477201847694,Medium,5.0719288781204925,2.8409608994214843,Bodybuilding,Bodybuilding
35,Male,1.804954652168889,66.30201038509459,20.351391404736038,Medium,5.209336274855032,1.6354396441945003,Weight Loss,Weight Loss
39,Female,1.7283822584490414,74.00836015017998,24.77428800184674,High,6.050237960807047,3.3736487364938084,Bodybuilding,Bodybuilding
63,Female,1.8492198626663232,64.94371245499221,18.991532537511414,Medium,7.588484742042452,3.891586216669391,Weight Loss,Weight Loss
44,Male,1.6166413668563306,53.64993446358603,20.527772264958944,Very High,7.251700979187824,1.815961861773887,Weight Gain,Balanced
30,Male,1.5834697335106371,80.58265329728331,32.1382355658647,High,5.773295180486226,3.1546075746992646,Weight Loss,Weight Loss
50,Female,1.7838249574844163,53.48997231336567,16.810007275953264,High,6.4873887971858455,2.2081947788589953,Maintain,Weight Gain
22,Male,1.7122301124434496,68.3095963589192,23.30008245586525,High,6.322374107208402,2.1094933036853782,Weight Loss,Weight Loss
43,Female,1.7806154904400828,57.52211924911045,18.142393556302224,Low,7.346130545563579,2.403526133674541,Bodybuilding,Bodybuilding
30,Male,1.5971970933850048,80.25483514099312,31.459671583558787,High,6.295895561245526,2.493939082427926,General Health,Health & Wellness
44,Male,1.655677918315229,46.39054167435135,16.923014642645807,High,9.497570916972242,2.7855578914202237,Weight Loss,Balanced
31,Male,1.8742786151379196,68.52055336943441,19.505296729790835,Low,6.561131156069418,3.0986879044236466,Maintain,Health & Wellness
41,Male,1.6798984291141772,74.61169460403809,26.438746208322804,High,6.570791371764054,2.275833620349088,Bodybuilding,Bodybuilding
20,Female,1.842650414234206,74.16438444676336,21.8428598008284,Very High,8.055878874080014,2.4638727409009755,Weight Loss,Weight Loss
64,Female,1.777679528183261,86.1139356137351,27.249999321111545,Medium,7.798328216074846,3.6108705385442974,Maintain,Weight Loss
47,Male,1.6714536653108716,82.40797283206534,29.497183309884225,Medium,8.70304059550821,1.7995877449504536,General Health,Health & Wellness
52,Male,1.8411758135142868,76.79376900498795,22.653507827054927,Medium,8.431442687358008,2.84313597490401,Maintain,Balanced
31,Male,1.7326354959814976,40.12315151719319,13.365358827344158,High,6.647635954236513,1.5842465927867788,Maintain,Weight Gain
29,Male,1.7013530088415347,78.63478253171623,27.1660079288616,Medium,8.717002436821428,3.0682044775990187,Weight Gain,Weight Loss
45,Male,1.6920135445252806,88.13663419474166,30.785682846747388,High,6.389893843260395,2.3760561068963275,Maintain,Weight Loss
61,Female,1.7438829004306515,58.34713859069746,19.186021381781874,Medium,5.348010290110556,2.17327936721528,General Health,Health & Wellness
46,Female,1.587169018900415,87.42538338197082,34.70493140158645,Medium,6.938696375039124,1.3389187184166365,Weight Gain,Weight Loss
60,Male,1.7899014819831824,83.56639084811847,26.08395189330211,High,7.570401050945613,2.5992560501672224,Bodybuilding,Bodybuilding
34,Female,1.7441413507657975,59.438097067097885,19.538964310266564,High,7.322658818070267,2.462391316865515,Maintain,Balanced
57,Female,1.642882527471156,62.08972839621798,23.004179012350413,High,7.674636450859768,2.940242554321543,Weight Loss,Weight Loss
38,Male,1.57315278505456,55.57031908522903,22.4543808031946,High,5.8167717025357195,1.690159600058459,Weight Gain,Bodybuilding
40,Female,1.674932765391518,85.88614323438836,30.61458270448117,Medium,7.908061168534195,3.614525228565758,Weight Gain,Weight Loss
37,Female,1.725016840363366,59.73358147916857,20.07390554742155,Medium,9.069544502738108,2.0116623306152404,Weight Gain,Weight Gain
28,Female,1.7155973494454542,60.01516636523685,20.3906129545103,Medium,5.8309626850772105,1.7396005139770527,Weight Loss,Weight Loss
51,Female,1.7149812540867018,66.48328732789216,22.60443888212197,Very High,8.341653198094967,3.096424736878843,Weight Loss,Weight Loss
27,Male,1.7673801569874246,53.10468027865721,17.000936649950425,High,7.575591932168308,2.1219088426344044,Weight Gain,Bodybuilding
27,Female,1.584931394594014,77.33437768596319,30.78588614834013,Medium,8.01336264322208,3.764132820580684,Maintain,Weight Loss
60,Female,1.6934586754377516,65.54849676487034,22.85670009338737,Medium,5.816458686441809,1.341079909717076,Maintain,Balanced
23,Female,1.7297840225628547,86.4666984215053,28.897822143709252,High,7.206391071882484,2.3589785625417643,General Health,Health & Wellness
53,Male,1.7460701350389598,82.77158716183777,27.149254870906596,Medium,7.05610462808167,3.604572196762655,Maintain,Weight Loss
41,Female,1.7898835653383938,94.46005788373071,29.484831255496413,Low,6.956496483187498,2.572790729518646,Bodybuilding,Bodybuilding
29,Female,1.679650164716861,46.47236523484017,16.472408466054702,Medium,7.34985860387329,1.788838143756778,Weight Gain,Weight Gain
60,Female,1.7053304820021895,50.84183369508767,17.482522499239874,Low,7.803120303756534,2.554899655705577,Maintain,Health & Wellness
40,Male,1.625845630045144,70.04596371079238,26.49869574766241,High,9.115144453547625,2.436012381630769,Maintain,Balanced
44,Male,1.7388244580440284,71.76069076343815,23.734229089310514,Medium,8.5287386684614,3.3686979033355966,Maintain,Balanced
